order_id,user_id,product_id,quantity,amount,timestamp,status
2625,534,2,2,206.34,2024-01-22 22:43:00,pending
2626,774,96,3,407.03,2024-02-29 19:33:00,cancelled
2627,965,96,2,222.33,2024-08-17 06:51:00,completed
2628,261,156,4,454.74,2024-09-09 16:07:00,refunded
2629,573,119,4,187.23,2024-08-08 07:05:00,refunded
2630,131,22,1,103.85,2024-02-18 04:02:00,completed
2631,522,126,3,219.28,2024-08-08 06:17:00,cancelled
2632,720,75,10,70.82,2024-07-21 10:44:00,completed
2633,75,127,3,414.71,2024-06-25 03:46:00,cancelled
2634,463,101,9,397.63,2024-10-29 21:20:00,completed
2635,781,98,6,442.76,2024-07-04 00:27:00,cancelled
2636,930,150,4,335.67,2024-12-23 21:21:00,pending
2637,18,170,9,109.51,2024-07-26 17:57:00,cancelled
2638,313,77,2,29.94,2024-11-01 11:39:00,refunded
2639,613,15,5,357.0,2024-04-23 12:00:00,cancelled
2640,796,102,5,409.22,2024-12-13 21:13:00,pending
2641,399,195,4,276.74,2024-01-17 19:24:00,pending
2642,738,132,8,197.8,2024-12-27 18:09:00,refunded
2643,988,9,5,404.2,2024-10-10 16:50:00,refunded
2644,848,144,5,117.13,2024-04-09 20:26:00,completed
2645,20,27,10,137.02,2024-12-01 17:27:00,cancelled
2646,994,118,3,307.3,2024-05-10 13:20:00,pending
2647,291,185,5,461.89,2024-02-15 16:18:00,completed
2648,960,58,1,246.62,2024-07-17 22:57:00,cancelled
2649,989,124,3,209.8,2024-01-02 16:54:00,completed
2650,166,181,10,315.57,2024-07-15 02:21:00,refunded
2651,962,39,3,450.08,2024-10-21 09:12:00,pending
2652,898,91,2,170.49,2024-02-13 22:18:00,cancelled
2653,131,199,5,91.35,2024-09-04 05:14:00,pending
2654,467,193,1,290.75,2024-07-25 23:17:00,refunded
2655,15,43,2,78.43,2024-01-24 02:17:00,cancelled
2656,387,43,3,201.46,2024-10-28 10:41:00,completed
2657,720,73,5,408.93,2024-03-26 05:34:00,cancelled
2658,768,157,1,469.27,2024-09-13 00:00:00,cancelled
2659,506,74,9,195.01,2024-01-16 17:09:00,refunded
2660,279,54,4,276.1,2024-11-07 21:13:00,pending
2661,52,126,3,370.47,2024-02-25 22:18:00,cancelled
2662,175,52,10,307.62,2024-05-19 07:42:00,completed
2663,746,22,8,308.17,2024-11-15 07:53:00,refunded
2664,624,77,10,203.53,2024-07-21 16:36:00,cancelled
2665,426,5,7,436.03,2024-05-16 15:21:00,refunded
2666,342,160,3,41.83,2024-05-19 20:49:00,completed
2667,342,10,5,189.93,2024-04-12 05:26:00,pending
2668,922,128,4,258.68,2024-07-03 21:59:00,pending
2669,107,64,3,264.76,2024-12-05 07:06:00,cancelled
2670,165,125,9,216.52,2024-02-03 07:18:00,cancelled
2671,671,158,9,434.95,2024-06-18 18:01:00,completed
2672,847,105,2,253.13,2024-04-09 06:50:00,refunded
2673,289,134,4,279.18,2024-05-16 05:51:00,pending
2674,794,63,8,255.33,2024-04-25 05:49:00,completed
2675,718,46,3,478.41,2024-02-16 01:25:00,completed
2676,500,157,3,254.93,2024-03-27 10:26:00,cancelled
2677,246,166,5,354.96,2024-03-04 00:10:00,pending
2678,598,2,3,342.63,2024-07-19 02:01:00,refunded
2679,354,101,7,321.42,2024-11-09 17:58:00,refunded
2680,825,80,9,62.1,2024-06-26 19:36:00,refunded
2681,726,101,3,174.03,2024-08-10 17:40:00,cancelled
2682,406,195,1,79.52,2024-09-15 00:17:00,completed
2683,731,93,6,369.79,2024-02-19 02:31:00,refunded
2684,375,62,9,339.57,2024-01-20 15:38:00,pending
2685,499,2,6,210.64,2024-02-28 03:54:00,refunded
2686,519,168,3,258.38,2024-05-10 19:56:00,pending
2687,357,162,4,380.32,2024-09-28 20:49:00,pending
2688,615,97,2,159.07,2024-08-13 18:00:00,cancelled
2689,686,144,8,192.52,2024-05-14 13:40:00,refunded
2690,680,79,9,92.35,2024-11-28 17:00:00,cancelled
2691,172,191,7,455.37,2024-09-26 16:54:00,cancelled
2692,961,99,8,422.48,2024-08-08 22:40:00,pending
2693,924,131,2,375.76,2024-09-02 05:29:00,pending
2694,324,37,5,230.92,2024-02-11 20:13:00,completed
2695,600,200,8,30.9,2024-02-27 23:39:00,completed
2696,841,54,2,219.75,2024-08-13 22:14:00,refunded
2697,993,80,8,354.6,2024-11-17 19:53:00,cancelled
2698,186,67,2,224.62,2024-11-18 20:54:00,refunded
2699,133,64,8,495.03,2024-01-10 11:11:00,pending
2700,606,28,6,241.89,2024-01-05 22:24:00,cancelled
2701,544,80,10,293.33,2024-03-30 08:19:00,cancelled
2702,917,181,5,87.5,2024-05-12 21:53:00,refunded
2703,91,172,8,310.68,2024-05-01 03:54:00,pending
2704,472,11,3,24.59,2024-11-24 20:28:00,completed
2705,244,111,1,120.02,2024-01-01 01:09:00,cancelled
2706,522,194,6,334.74,2024-07-26 17:07:00,cancelled
2707,423,55,9,205.91,2024-11-24 11:52:00,refunded
2708,744,142,1,290.3,2024-09-06 05:46:00,completed
2709,989,199,7,157.34,2024-08-14 09:36:00,cancelled
2710,569,41,5,198.93,2024-06-05 16:11:00,refunded
2711,538,121,10,178.63,2024-09-30 06:56:00,cancelled
2712,377,68,10,372.13,2024-05-11 11:28:00,completed
2713,469,2,1,367.65,2024-10-27 09:34:00,completed
2714,517,15,1,55.63,2024-04-04 00:52:00,completed
2715,652,15,7,242.6,2024-02-06 23:40:00,pending
2716,575,169,9,343.24,2024-08-28 22:03:00,cancelled
2717,717,104,1,470.23,2024-05-16 06:11:00,refunded
2718,969,119,9,465.53,2024-02-04 09:46:00,cancelled
2719,231,95,5,435.43,2024-04-08 21:47:00,completed
2720,310,155,10,182.66,2024-11-30 22:54:00,completed
2721,272,40,8,406.88,2024-08-05 03:04:00,pending
2722,646,197,9,399.72,2024-12-20 18:55:00,completed
2723,347,162,3,487.38,2024-02-04 09:59:00,refunded
2724,656,149,9,311.2,2024-07-17 07:35:00,refunded
2725,923,185,5,205.73,2024-04-01 16:43:00,completed
2726,413,14,8,146.77,2024-12-28 21:10:00,cancelled
2727,686,15,8,300.12,2024-03-09 21:43:00,cancelled
2728,449,161,1,364.27,2024-07-23 04:21:00,cancelled
2729,106,159,10,60.76,2024-05-06 16:31:00,cancelled
2730,259,164,9,240.74,2024-02-24 13:00:00,cancelled
2731,96,92,5,42.63,2024-01-02 14:54:00,completed
2732,382,79,7,53.79,2024-11-04 14:58:00,pending
2733,16,39,6,436.68,2024-09-10 20:28:00,pending
2734,367,171,2,72.97,2024-02-14 16:30:00,cancelled
2735,676,95,1,96.54,2024-04-22 04:57:00,completed
2736,286,99,9,279.4,2024-08-25 06:23:00,cancelled
2737,126,11,8,468.22,2024-10-25 01:16:00,completed
2738,469,174,6,184.23,2024-03-23 16:58:00,pending
2739,413,116,5,329.81,2024-11-20 21:57:00,completed
2740,669,74,3,29.7,2024-07-25 01:40:00,cancelled
2741,464,22,4,70.67,2024-02-21 08:13:00,completed
2742,23,150,2,435.44,2024-07-27 17:42:00,refunded
2743,543,8,2,211.12,2024-08-12 14:26:00,pending
2744,170,47,7,376.83,2024-03-11 00:30:00,completed
2745,298,138,2,353.82,2024-05-22 10:21:00,completed
2746,558,24,5,186.41,2024-02-03 01:18:00,refunded
2747,314,113,6,284.43,2024-02-21 18:31:00,cancelled
2748,684,163,9,80.04,2024-09-28 06:39:00,pending
2749,84,28,2,488.63,2024-09-16 08:22:00,refunded
2750,286,154,5,114.57,2024-08-10 19:18:00,pending
2751,749,162,5,264.09,2024-03-02 19:31:00,cancelled
2752,827,198,7,251.55,2024-02-23 16:15:00,completed
2753,150,85,6,478.93,2024-01-28 00:05:00,pending
2754,414,162,5,135.5,2024-03-23 11:33:00,pending
2755,222,41,6,66.94,2024-01-04 12:41:00,cancelled
2756,247,133,3,422.53,2024-12-15 05:34:00,pending
2757,5,53,5,33.4,2024-11-26 09:56:00,cancelled
2758,4,28,3,342.86,2024-09-17 20:42:00,completed
2759,133,13,2,395.72,2024-02-14 11:12:00,completed
2760,114,41,8,124.9,2024-04-16 20:27:00,cancelled
2761,919,173,9,383.59,2024-04-27 21:11:00,pending
2762,105,40,7,159.35,2024-07-22 12:35:00,cancelled
2763,561,69,5,32.69,2024-10-04 12:24:00,pending
2764,200,1,2,436.04,2024-01-28 08:56:00,cancelled
2765,962,22,3,71.57,2024-11-24 04:53:00,completed
2766,44,58,2,78.38,2024-12-28 03:35:00,refunded
2767,490,33,4,148.5,2024-08-05 01:07:00,cancelled
2768,882,182,1,332.64,2024-04-19 22:35:00,refunded
2769,250,166,3,191.02,2024-10-06 12:46:00,refunded
2770,901,164,3,51.46,2024-06-24 08:43:00,completed
2771,946,83,3,373.88,2024-12-17 12:21:00,completed
2772,598,104,10,23.12,2024-12-15 20:01:00,refunded
2773,670,157,5,329.93,2024-08-11 08:33:00,pending
2774,834,88,6,398.11,2024-07-28 17:25:00,refunded
2775,365,65,2,67.95,2024-07-11 11:44:00,refunded
2776,924,156,7,216.9,2024-11-10 05:03:00,completed
2777,800,183,3,457.4,2024-04-09 08:11:00,refunded
2778,609,136,10,381.46,2024-11-27 20:28:00,refunded
2779,692,69,10,132.02,2024-09-23 09:26:00,cancelled
2780,438,135,8,188.81,2024-03-10 03:02:00,refunded
2781,904,138,9,366.19,2024-10-21 18:26:00,cancelled
2782,37,117,4,440.83,2024-04-07 23:52:00,cancelled
2783,508,35,9,296.98,2024-10-26 22:36:00,pending
2784,754,85,9,166.59,2024-03-23 14:55:00,completed
2785,985,26,6,28.49,2024-09-09 07:47:00,cancelled
2786,542,14,8,226.38,2024-11-22 18:11:00,refunded
2787,423,109,4,405.31,2024-06-01 17:23:00,cancelled
2788,854,170,7,474.41,2024-10-05 00:23:00,pending
2789,19,82,8,475.71,2024-07-07 06:21:00,cancelled
2790,599,127,8,297.34,2024-07-02 13:59:00,refunded
2791,904,84,8,322.57,2024-10-07 19:33:00,cancelled
2792,751,164,3,39.8,2024-06-18 01:30:00,pending
2793,799,68,4,384.96,2024-01-14 03:22:00,pending
2794,824,86,4,115.23,2024-08-01 06:43:00,pending
2795,586,54,1,482.6,2024-06-29 16:40:00,refunded
2796,584,96,1,81.86,2024-03-12 10:53:00,completed
2797,651,110,6,190.25,2024-03-26 13:39:00,refunded
2798,839,137,8,394.35,2024-06-19 11:20:00,refunded
2799,452,56,3,28.1,2024-10-14 22:15:00,refunded
2800,390,185,5,463.38,2024-07-16 05:29:00,refunded
2801,431,134,3,52.03,2024-11-28 04:54:00,completed
2802,628,190,1,192.81,2024-08-03 03:03:00,refunded
2803,937,135,1,162.91,2024-08-27 19:17:00,completed
2804,372,64,8,287.53,2024-01-14 03:11:00,refunded
2805,252,151,1,458.97,2024-07-21 04:22:00,cancelled
2806,401,197,10,206.97,2024-04-08 18:51:00,refunded
2807,242,85,1,258.15,2024-02-27 00:52:00,refunded
2808,260,106,5,325.66,2024-10-26 14:00:00,pending
2809,660,67,8,357.14,2024-06-11 00:16:00,completed
2810,813,5,6,21.05,2024-07-17 19:21:00,pending
2811,220,140,7,68.14,2024-01-07 13:23:00,cancelled
2812,53,98,9,451.16,2024-09-25 19:28:00,cancelled
2813,298,161,9,367.02,2024-11-01 21:43:00,pending
2814,833,159,10,481.92,2024-05-26 21:14:00,refunded
2815,360,78,3,214.73,2024-07-18 22:23:00,pending
2816,227,57,9,94.18,2024-04-11 08:03:00,refunded
2817,265,13,1,91.12,2024-09-08 03:24:00,cancelled
2818,330,187,8,182.04,2024-10-01 07:50:00,pending
2819,620,99,5,64.86,2024-08-02 13:29:00,completed
2820,705,181,3,294.26,2024-02-22 11:08:00,cancelled
2821,826,124,2,135.8,2024-07-25 23:56:00,refunded
2822,956,157,8,67.83,2024-06-04 15:24:00,pending
2823,149,109,4,456.74,2024-11-12 09:16:00,refunded
2824,163,127,6,138.99,2024-06-30 08:13:00,refunded
2825,599,138,9,281.21,2024-12-26 08:05:00,completed
2826,264,111,4,58.08,2024-08-04 14:23:00,completed
2827,590,155,7,477.59,2024-01-01 22:06:00,cancelled
2828,781,26,5,473.67,2024-01-21 13:04:00,refunded
2829,325,72,9,110.59,2024-08-19 03:05:00,cancelled
2830,325,21,4,180.1,2024-02-14 04:32:00,pending
2831,478,69,1,499.76,2024-08-22 22:34:00,cancelled
2832,680,169,3,33.66,2024-02-21 12:45:00,completed
2833,12,21,2,434.44,2024-06-25 21:34:00,refunded
2834,457,86,6,184.32,2024-08-30 03:26:00,pending
2835,45,3,9,471.51,2024-11-08 03:59:00,cancelled
2836,356,81,1,466.32,2024-01-02 03:48:00,cancelled
2837,599,17,5,447.92,2024-07-05 01:52:00,cancelled
2838,569,106,1,412.7,2024-07-03 14:21:00,cancelled
2839,154,180,2,475.55,2024-08-11 17:31:00,completed
2840,286,69,5,358.68,2024-04-21 16:15:00,cancelled
2841,889,110,1,476.99,2024-10-29 14:28:00,refunded
2842,335,165,8,107.6,2024-09-02 19:57:00,pending
2843,608,71,6,111.21,2024-03-06 06:44:00,cancelled
2844,358,131,7,453.66,2024-10-12 19:41:00,completed
2845,450,50,1,246.44,2024-08-10 22:58:00,completed
2846,190,116,10,257.76,2024-05-19 16:21:00,refunded
2847,200,88,7,99.14,2024-03-26 04:08:00,cancelled
2848,920,119,7,105.01,2024-06-03 18:22:00,cancelled
2849,576,121,1,363.0,2024-07-15 08:40:00,cancelled
2850,815,40,8,291.99,2024-06-17 19:38:00,refunded
2851,974,1,8,464.06,2024-03-07 14:02:00,cancelled
2852,528,20,9,214.23,2024-02-15 05:37:00,cancelled
2853,830,20,4,355.7,2024-03-13 03:20:00,completed
2854,345,106,8,470.46,2024-09-25 22:29:00,completed
2855,265,26,8,24.56,2024-07-31 11:21:00,completed
2856,711,46,10,281.51,2024-12-02 05:04:00,pending
2857,137,132,2,435.44,2024-10-29 08:46:00,refunded
2858,91,8,5,98.53,2024-07-22 08:42:00,pending
2859,818,53,2,100.38,2024-08-01 05:06:00,cancelled
2860,256,164,3,492.06,2024-08-11 04:53:00,pending
2861,371,57,9,98.8,2024-07-28 12:03:00,refunded
2862,888,58,9,82.62,2024-05-16 23:31:00,cancelled
2863,236,9,6,474.69,2024-10-26 07:10:00,refunded
2864,546,142,6,60.94,2024-05-06 11:28:00,refunded
2865,38,193,10,145.03,2024-03-02 19:30:00,completed
2866,596,2,9,468.15,2024-08-30 12:12:00,cancelled
2867,370,113,8,37.43,2024-10-22 21:27:00,refunded
2868,255,63,9,99.64,2024-09-13 14:22:00,refunded
2869,691,167,2,100.4,2024-07-28 19:23:00,cancelled
2870,358,198,5,113.93,2024-10-27 00:47:00,pending
2871,637,195,10,420.59,2024-02-07 23:10:00,pending
2872,591,13,8,394.02,2024-03-17 22:32:00,completed
2873,55,158,1,57.97,2024-07-10 09:48:00,refunded
2874,68,191,5,262.01,2024-09-21 04:31:00,completed
2875,775,152,6,496.42,2024-10-12 06:40:00,pending
2876,473,192,10,333.78,2024-03-30 10:11:00,cancelled
2877,967,14,8,199.93,2024-11-25 13:11:00,cancelled
2878,107,173,9,323.0,2024-09-05 15:40:00,completed
2879,225,89,7,227.91,2024-09-12 02:09:00,refunded
2880,376,10,9,123.25,2024-12-05 18:05:00,pending
2881,314,182,6,352.56,2024-03-24 14:17:00,cancelled
2882,316,47,7,76.61,2024-07-07 21:57:00,pending
2883,62,22,1,391.83,2024-05-24 01:45:00,cancelled
2884,121,48,7,35.33,2024-04-16 10:57:00,completed
2885,884,161,3,90.35,2024-12-17 04:40:00,completed
2886,545,119,8,89.72,2024-09-23 01:55:00,cancelled
2887,755,55,6,25.78,2024-05-26 00:41:00,cancelled
2888,349,130,10,488.12,2024-04-25 10:31:00,completed
2889,133,187,5,28.33,2024-07-03 22:13:00,cancelled
2890,20,65,6,358.77,2024-09-11 19:11:00,refunded
2891,849,144,9,164.01,2024-05-22 10:17:00,refunded
2892,939,20,8,167.66,2024-01-11 01:09:00,refunded
2893,328,193,7,264.12,2024-06-28 15:05:00,cancelled
2894,67,181,3,156.65,2024-04-15 19:49:00,refunded
2895,877,130,9,23.5,2024-09-21 06:02:00,pending
2896,348,101,7,453.98,2024-12-13 07:06:00,completed
2897,886,108,8,265.44,2024-05-03 14:41:00,cancelled
2898,288,168,8,262.89,2024-07-28 06:20:00,pending
2899,274,118,10,282.28,2024-08-18 21:07:00,pending
2900,988,15,7,322.44,2024-11-13 19:11:00,refunded
2901,501,72,9,350.53,2024-07-26 10:52:00,pending
2902,208,194,7,372.97,2024-08-06 05:28:00,completed
2903,732,107,8,254.67,2024-03-06 01:26:00,completed
2904,100,144,9,119.07,2024-05-24 06:13:00,refunded
2905,160,157,2,480.49,2024-12-12 00:02:00,cancelled
2906,251,106,9,169.27,2024-10-09 08:22:00,cancelled
2907,283,128,9,471.64,2024-12-31 22:01:00,pending
2908,627,69,9,93.41,2024-08-16 11:41:00,cancelled
2909,578,6,4,203.16,2024-08-08 08:44:00,cancelled
2910,368,165,5,188.46,2024-08-10 04:29:00,cancelled
2911,322,103,8,165.63,2024-08-23 20:09:00,pending
2912,616,4,7,346.1,2024-07-03 04:47:00,refunded
2913,603,124,8,84.49,2024-04-26 04:21:00,pending
2914,957,78,9,100.83,2024-12-19 11:48:00,completed
2915,175,183,3,130.79,2024-10-07 01:04:00,completed
2916,499,190,1,348.67,2024-01-08 03:47:00,cancelled
2917,278,155,1,37.64,2024-10-31 00:37:00,completed
2918,186,176,9,266.96,2024-08-14 22:42:00,cancelled
2919,353,48,10,456.56,2024-05-04 07:22:00,cancelled
2920,94,10,8,128.99,2024-01-23 02:10:00,pending
2921,76,134,9,470.52,2024-01-10 02:17:00,pending
2922,691,57,4,179.01,2024-02-22 16:48:00,pending
2923,131,14,8,301.67,2024-10-18 03:15:00,refunded
2924,145,7,10,493.83,2024-01-14 07:07:00,completed
2925,734,100,6,68.88,2024-10-13 00:05:00,refunded
2926,343,189,2,282.86,2024-07-17 04:07:00,pending
2927,120,88,2,240.36,2024-09-16 21:13:00,refunded
2928,957,21,7,85.94,2024-02-01 00:16:00,pending
2929,180,19,5,175.56,2024-03-31 02:31:00,refunded
2930,76,48,4,28.07,2024-04-04 17:20:00,cancelled
2931,618,128,10,442.22,2024-11-30 18:12:00,pending
2932,596,20,3,141.0,2024-01-19 21:30:00,refunded
2933,726,87,7,390.74,2024-07-27 20:27:00,pending
2934,189,195,3,202.34,2024-05-14 16:03:00,refunded
2935,729,31,6,446.12,2024-01-01 04:16:00,pending
2936,451,182,10,223.84,2024-07-16 15:36:00,refunded
2937,873,54,4,426.56,2024-04-08 12:08:00,pending
2938,969,75,3,106.62,2024-12-23 15:30:00,completed
2939,993,126,7,138.59,2024-11-11 01:31:00,refunded
2940,534,4,10,75.24,2024-05-11 04:21:00,refunded
2941,487,164,3,248.9,2024-09-01 21:24:00,pending
2942,299,10,10,394.5,2024-07-14 23:30:00,cancelled
2943,610,41,2,301.32,2024-04-18 00:18:00,refunded
2944,932,33,1,379.6,2024-12-31 02:47:00,refunded
2945,537,26,2,386.95,2024-03-06 21:56:00,pending
2946,567,74,2,269.01,2024-08-02 19:01:00,completed
2947,769,185,3,282.53,2024-09-18 10:01:00,completed
2948,643,100,8,493.26,2024-11-26 11:09:00,completed
2949,302,109,3,301.39,2024-08-02 22:04:00,cancelled
2950,869,110,3,438.55,2024-04-23 10:16:00,cancelled
2951,293,45,7,312.41,2024-08-13 01:27:00,cancelled
2952,364,42,9,31.31,2024-02-27 18:30:00,cancelled
2953,68,61,8,246.21,2024-11-25 23:48:00,cancelled
2954,993,64,2,134.1,2024-10-01 20:26:00,cancelled
2955,157,188,7,55.49,2024-07-24 08:27:00,cancelled
2956,713,121,1,248.15,2024-01-13 10:07:00,refunded
2957,939,132,4,139.87,2024-12-29 06:58:00,refunded
2958,607,44,7,282.92,2024-07-31 09:04:00,cancelled
2959,311,94,1,298.77,2024-11-22 15:52:00,refunded
2960,315,92,3,208.48,2024-09-30 01:52:00,refunded
2961,524,60,3,44.57,2024-07-05 11:07:00,pending
2962,122,92,9,241.23,2024-01-01 14:27:00,completed
2963,121,58,10,472.81,2024-12-31 08:50:00,pending
2964,186,58,10,275.72,2024-01-30 09:49:00,pending
2965,253,110,9,226.81,2024-07-01 23:48:00,pending
2966,921,16,9,386.63,2024-11-12 13:28:00,completed
2967,691,173,9,395.64,2024-03-11 01:51:00,cancelled
2968,771,181,10,195.46,2024-01-10 07:29:00,cancelled
2969,918,116,10,64.41,2024-03-17 18:52:00,cancelled
2970,854,92,1,224.31,2024-10-13 00:22:00,refunded
2971,188,127,5,81.58,2024-01-04 19:20:00,cancelled
2972,181,87,2,134.22,2024-10-24 08:09:00,refunded
2973,818,124,5,114.71,2024-11-04 23:18:00,refunded
2974,952,22,5,346.28,2024-05-12 22:08:00,refunded
2975,62,135,7,287.71,2024-11-17 11:11:00,completed
2976,324,11,3,72.39,2024-09-22 03:49:00,pending
2977,676,194,5,224.44,2024-12-16 23:12:00,completed
2978,945,86,8,476.39,2024-05-10 06:43:00,completed
2979,109,173,2,477.65,2024-08-04 15:06:00,refunded
2980,594,3,1,232.18,2024-11-24 01:14:00,refunded
2981,770,154,3,171.79,2024-11-30 04:56:00,pending
2982,671,49,8,112.47,2024-10-30 23:27:00,pending
2983,25,154,10,75.1,2024-06-23 05:20:00,cancelled
2984,12,6,1,448.56,2024-08-22 15:02:00,cancelled
2985,499,190,6,484.94,2024-08-10 10:00:00,pending
2986,638,123,6,490.26,2024-01-18 08:43:00,refunded
2987,58,175,7,490.98,2024-10-01 11:21:00,cancelled
2988,882,103,6,436.23,2024-07-02 19:16:00,completed
2989,655,31,3,365.47,2024-02-20 17:52:00,cancelled
2990,858,138,6,126.2,2024-12-20 18:33:00,pending
2991,750,189,4,305.85,2024-06-13 01:40:00,cancelled
2992,311,132,5,496.81,2024-03-24 10:03:00,pending
2993,218,78,8,306.71,2024-07-05 00:38:00,refunded
2994,890,131,3,233.57,2024-02-25 02:28:00,cancelled
2995,38,17,3,150.02,2024-04-17 16:50:00,refunded
2996,725,40,3,351.73,2024-04-03 06:43:00,refunded
2997,257,92,5,481.45,2024-08-18 16:25:00,completed
2998,418,27,7,473.49,2024-12-16 16:14:00,pending
2999,104,28,2,145.36,2024-01-20 04:50:00,refunded
3000,609,57,9,85.82,2024-04-30 19:22:00,completed
3001,638,6,5,78.14,2024-01-19 12:53:00,pending
3002,344,86,8,256.66,2024-03-20 22:27:00,completed
3003,627,61,10,234.45,2024-06-29 01:23:00,pending
3004,647,95,6,238.02,2024-01-02 11:13:00,refunded
3005,701,99,6,268.68,2024-09-13 14:20:00,pending
3006,448,65,4,440.54,2024-06-23 18:40:00,pending
3007,156,184,7,402.02,2024-11-17 12:17:00,cancelled
3008,917,78,6,173.54,2024-04-02 22:51:00,cancelled
3009,135,89,4,28.44,2024-11-13 23:09:00,pending
3010,537,32,3,288.14,2024-09-30 11:34:00,refunded
3011,845,42,10,332.01,2024-04-06 17:13:00,cancelled
3012,611,53,6,294.27,2024-10-28 23:17:00,cancelled
3013,658,59,4,473.1,2024-01-09 00:10:00,pending
3014,966,147,9,338.82,2024-06-19 20:24:00,completed
3015,926,6,2,398.66,2024-07-20 00:18:00,completed
3016,894,63,8,212.28,2024-02-06 09:33:00,cancelled
3017,327,132,9,232.01,2024-10-27 16:19:00,pending
3018,161,134,6,371.83,2024-06-25 19:39:00,cancelled
3019,297,75,10,78.48,2024-02-15 23:59:00,cancelled
3020,206,145,9,292.27,2024-06-29 12:28:00,pending
3021,32,179,3,422.54,2024-02-27 00:50:00,completed
3022,942,76,4,122.06,2024-02-20 07:03:00,pending
3023,575,65,4,420.49,2024-05-23 21:46:00,pending
3024,376,18,6,101.13,2024-08-08 20:54:00,pending
3025,742,111,7,174.92,2024-06-10 07:10:00,cancelled
3026,452,93,9,201.61,2024-10-26 23:46:00,pending
3027,482,79,4,103.73,2024-09-03 10:57:00,completed
3028,645,25,10,434.59,2024-08-14 11:19:00,cancelled
3029,359,154,3,458.89,2024-12-02 14:17:00,pending
3030,287,18,7,84.32,2024-12-16 01:09:00,pending
3031,299,191,4,333.06,2024-04-20 06:40:00,refunded
3032,894,78,7,472.5,2024-11-19 15:47:00,pending
3033,834,10,10,114.1,2024-03-20 16:51:00,cancelled
3034,276,94,1,419.34,2024-06-11 05:10:00,refunded
3035,323,135,9,186.13,2024-02-08 00:03:00,completed
3036,788,10,8,409.36,2024-12-27 05:03:00,pending
3037,622,4,3,469.34,2024-05-24 14:48:00,cancelled
3038,135,8,1,419.51,2024-04-10 20:25:00,cancelled
3039,284,54,3,392.75,2024-06-25 15:28:00,cancelled
3040,100,176,1,147.29,2024-03-27 20:13:00,cancelled
3041,16,88,3,64.33,2024-10-29 09:48:00,pending
3042,819,30,2,100.44,2024-01-31 17:53:00,pending
3043,134,104,8,296.44,2024-10-10 17:27:00,pending
3044,815,57,7,27.17,2024-12-21 07:15:00,pending
3045,799,139,2,249.51,2024-09-24 04:08:00,cancelled
3046,999,123,1,60.8,2024-01-22 11:22:00,pending
3047,955,97,7,279.59,2024-01-29 10:59:00,cancelled
3048,339,3,8,113.4,2024-03-11 15:40:00,cancelled
3049,814,191,7,430.77,2024-04-09 03:24:00,pending
3050,718,194,6,429.14,2024-03-05 14:11:00,completed
3051,996,87,2,47.07,2024-07-17 04:22:00,refunded
3052,231,132,2,349.48,2024-10-17 17:04:00,completed
3053,475,96,2,323.34,2024-11-09 14:02:00,pending
3054,343,125,3,377.7,2024-11-19 22:07:00,refunded
3055,144,95,2,241.41,2024-06-09 21:00:00,cancelled
3056,518,49,6,155.02,2024-01-12 02:41:00,pending
3057,46,126,6,262.7,2024-10-09 13:37:00,pending
3058,125,143,5,164.28,2024-01-12 06:15:00,completed
3059,177,99,5,367.96,2024-12-05 11:53:00,refunded
3060,60,185,5,458.33,2024-04-13 12:10:00,cancelled
3061,992,15,6,493.93,2024-09-21 07:14:00,pending
3062,744,125,5,476.6,2024-10-15 00:58:00,pending
3063,410,190,3,161.53,2024-09-09 23:01:00,completed
3064,657,123,7,120.48,2024-10-29 14:46:00,pending
3065,815,137,9,347.84,2024-12-19 19:44:00,cancelled
3066,625,96,6,101.87,2024-04-29 11:58:00,pending
3067,437,139,1,240.56,2024-11-24 05:34:00,pending
3068,787,158,4,268.61,2024-10-14 19:34:00,completed
3069,833,74,8,245.09,2024-02-06 05:38:00,cancelled
3070,18,7,1,483.21,2024-09-25 13:42:00,refunded
3071,28,47,8,357.3,2024-10-06 16:57:00,refunded
3072,435,148,5,169.91,2024-11-24 00:35:00,cancelled
3073,663,31,3,361.54,2024-04-14 21:49:00,cancelled
3074,73,134,8,266.44,2024-07-14 17:08:00,pending
3075,20,6,6,195.14,2024-08-25 16:40:00,cancelled
3076,306,96,7,302.02,2024-05-04 01:43:00,pending
3077,852,196,2,37.48,2024-04-29 08:07:00,completed
3078,119,175,8,178.52,2024-11-04 20:16:00,completed
3079,897,37,6,402.8,2024-08-28 15:51:00,pending
3080,275,148,10,404.58,2024-05-20 04:44:00,refunded
3081,168,131,2,484.19,2024-05-22 10:52:00,cancelled
3082,22,154,7,278.46,2024-06-06 16:57:00,refunded
3083,193,110,4,27.72,2024-03-17 09:29:00,cancelled
3084,656,127,3,333.82,2024-08-30 15:40:00,refunded
3085,943,123,7,29.86,2024-12-14 16:23:00,completed
3086,928,169,7,72.53,2024-05-23 02:53:00,completed
3087,21,44,1,361.65,2024-06-27 10:50:00,refunded
3088,479,111,2,488.45,2024-09-04 12:13:00,cancelled
3089,79,160,1,422.0,2024-09-23 23:17:00,pending
3090,985,66,7,415.2,2024-06-30 02:01:00,cancelled
3091,998,131,1,484.38,2024-12-08 09:15:00,refunded
3092,640,168,6,54.56,2024-02-23 07:34:00,completed
